source,source_id,country,iso,start_date,end_date,deaths,displaced_or_affected,area_km2,latitude,longitude,cause,damage_usd_thousand,severity,match_group_id,notes,source_record_number,canonical_event_id,review_required,review_flags
DFO,DFO-1514,Mexico,MEX,1999-06-14,1999-06-16,12.0,0.0,162985.0,,,Heavy rain,,1.0,1887.0,,3349,match:1887.0,True,incompatible_date_intervals;multiple_emdat_event_ids
EM-DAT,1999-0241-MEX,Mexico,MEX,1999-06-14,1999-06-16,10.0,,,,,Flash flood,,,1887.0,,3350,match:1887.0,True,incompatible_date_intervals;multiple_emdat_event_ids
EM-DAT,1999-0182-AUT,Austria,AUT,1999-05-11,1999-06-30,3.0,,,,,Riverine flood,32000.0,,1888.0,,3332,match:1888.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,1999-0182-CHE,Switzerland,CHE,1999-05-11,1999-05-29,3.0,,,,,Riverine flood,330000.0,,1888.0,,3333,match:1888.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1507,Switzerland • Germany,,1999-05-12,1999-05-17,2.0,0.0,79469.0,,,Heavy rain,,2.0,1888.0,transboundary (2 countries),3334,match:1888.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,1999-0182-DEU,Germany,DEU,1999-05-12,1999-05-29,7.0,100000.0,,,,Riverine flood,430000.0,416.0,1888.0,,3335,match:1888.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1511,Germany • Austria,,1999-05-22,1999-05-29,6.0,2000.0,54320.0,,,Heavy rain,,2.0,1888.0,transboundary (2 countries),3341,match:1888.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1493,Philippines,PHL,1999-02-20,1999-02-22,39.0,2700.0,27978.0,,,Torrential rain,,2.0,1895.0,,3302,match:1895.0,True,incompatible_date_intervals;multiple_emdat_event_ids
EM-DAT,1999-0053-PHL,Philippines,PHL,1999-02-20,1999-02-22,34.0,3703.0,,,,Flash flood,6000.0,58.0,1895.0,,3304,match:1895.0,True,incompatible_date_intervals;multiple_emdat_event_ids
EM-DAT,1999-0608-PHL,Philippines,PHL,1999-03-01,1999-03-01,,250.0,,,,Flash flood,,,1895.0,,3308,match:1895.0,True,incompatible_date_intervals;multiple_emdat_event_ids
DFO,DFO-1478,Indonesia,IDN,1998-12-27,1998-12-31,0.0,9600.0,46298.0,,,Torrential rain,,1.0,1897.0,,3278,match:1897.0,True,incompatible_date_intervals
EM-DAT,1999-0002-IDN,Indonesia,IDN,1999-01-05,1999-01-05,12.0,16000.0,,,,Flood (General),,95.0,1897.0,,3286,match:1897.0,True,incompatible_date_intervals
EM-DAT,1998-0308-NGA,Nigeria,NGA,1998-10-10,1998-10-10,,100000.0,,,,Riverine flood,,,1901.0,,3247,match:1901.0,True,incompatible_date_intervals
DFO,DFO-1454,Nigeria,NGA,1998-10-12,1998-10-18,0.0,110000.0,29087.0,,,Heavy rain,,1.0,1901.0,,3248,match:1901.0,True,incompatible_date_intervals
DFO,DFO-1413,Bangladesh • India,,1998-07-05,1998-09-22,2632.0,25000000.0,116177.0,,,Monsoonal rain,,2.0,1904.0,transboundary (2 countries),3162,match:1904.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0203-BGD,Bangladesh,BGD,1998-07-05,1998-09-22,1050.0,15000050.0,,,,Riverine flood,4300000.0,91120.0,1904.0,,3163,match:1904.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0392-IND,India,IND,1998-08-01,1998-08-01,1811.0,29227200.0,,,,Flood (General),,67610.0,1904.0,,3188,match:1904.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1444,India,IND,1998-09-16,1998-09-18,12.0,50000.0,214517.0,,,Dam/Levy break or release,,1.0,1904.0,,3230,match:1904.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0449-IND,India,IND,1998-09-16,1998-09-18,90.0,50000.0,,,,Flash flood,,,1904.0,,3231,match:1904.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0450-IND,India,IND,1998-09-20,1998-09-20,230.0,375000.0,,,,Flood (General),528600.0,8000.0,1904.0,,3236,match:1904.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0292-BEL,Belgium,BEL,1998-09-12,1998-09-14,1.0,140.0,,,,Flash flood,10000.0,,1905.0,,3225,match:1905.0,True,multiple_emdat_event_ids
EM-DAT,1998-0293-NLD,Netherlands (Kingdom of the),NLD,1998-09-13,1998-09-14,,2000.0,,,,Flash flood,530000.0,,1905.0,,3226,match:1905.0,True,multiple_emdat_event_ids
DFO,DFO-1442,Belgium • Netherlands (Kingdom of the),,1998-09-14,1998-09-16,1.0,400.0,26854.0,,,Heavy rain,,2.0,1905.0,transboundary (2 countries),3227,match:1905.0,True,multiple_emdat_event_ids
DFO,DFO-1432,United States of America • Mexico,,1998-08-22,1998-08-27,17.0,1750.0,90195.0,,,Tropical cyclone,,2.0,1906.0,transboundary (2 countries),3206,match:1906.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1438,Mexico • Guatemala,,1998-09-03,1998-09-12,407.0,400000.0,447483.0,,,Tropical cyclone,,2.0,1906.0,transboundary (2 countries),3220,match:1906.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0289-MEX,Mexico,MEX,1998-09-03,1998-09-12,274.0,25000.0,,,,Coastal flood,602700.0,809.0,1906.0,,3221,match:1906.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0448-MEX,Mexico,MEX,1998-09-17,1998-09-17,158.0,5000.0,,,,Flood (General),,,1906.0,,3235,match:1906.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0248-JPN,Japan,JPN,1998-08-26,1998-08-26,16.0,24033.0,,,,Coastal flood,,,1907.0,,3207,match:1907.0,True,incompatible_date_intervals
DFO,DFO-1434,Japan,JPN,1998-08-28,1998-09-02,21.0,2000.0,73841.0,,,Torrential rain,,1.0,1907.0,,3210,match:1907.0,True,incompatible_date_intervals
DFO,DFO-1380,China,CHN,1998-06-09,1998-06-12,1.0,24.0,5844.0,,,Heavy rain,,1.0,1909.0,,3121,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0445-CHN,China,CHN,1998-06-11,1998-06-11,440.0,1500000.0,,,,Flood (General),724700.0,,1909.0,,3126,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1398,China,CHN,1998-06-12,1998-07-09,51.0,434500.0,36417.0,,,Heavy rain,,2.0,1909.0,,3129,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1399,China,CHN,1998-06-12,1998-06-25,126.0,750000.0,54191.0,,,Heavy rain,,2.0,1909.0,,3130,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1400,China,CHN,1998-06-12,1998-06-27,40.0,400000.0,170586.0,,,Heavy rain,,2.0,1909.0,,3131,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1396,China,CHN,1998-06-15,1998-06-28,66.0,500000.0,26916.0,,,Heavy rain,,2.0,1909.0,,3138,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1394,China,CHN,1998-06-18,1998-07-13,164.0,370000.0,305480.0,,,Heavy rain,,1.0,1909.0,,3140,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1397,China,CHN,1998-06-18,1998-06-19,27.0,0.0,29726.0,,,Heavy rain,,1.0,1909.0,,3141,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1395,China,CHN,1998-06-25,1998-07-06,180.0,150000.0,41224.0,,,Heavy rain,,2.0,1909.0,,3149,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1393,China,CHN,1998-06-27,1998-07-13,170.0,240000.0,235631.0,,,Heavy rain,,1.0,1909.0,,3150,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0165-CHN,China,CHN,1998-07-01,1998-08-30,3656.0,238973000.0,,,,Riverine flood,30000000.0,250000.0,1909.0,,3157,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1392,China,CHN,1998-07-04,1998-07-20,113.0,90000.0,72124.0,,,Heavy rain,,1.0,1909.0,,3160,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0221-NPL,Nepal,NPL,1998-07-04,1998-08-25,260.0,70000.0,,,,Flood (General),22000.0,405.0,1909.0,,3161,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1391,China,CHN,1998-07-17,1998-08-05,345.0,3120000.0,367328.0,,,Heavy rain,,2.0,1909.0,,3166,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1389,China,CHN,1998-08-03,1998-08-07,90.0,0.0,133217.0,,,Heavy rain,,1.0,1909.0,,3190,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1390,China,CHN,1998-08-05,1998-09-07,575.0,1115000.0,292973.0,,,Heavy rain,,2.0,1909.0,,3194,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1428,China,CHN,1998-08-08,1998-09-14,89.0,2160000.0,620830.0,,,Heavy rain,,2.0,1909.0,,3196,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0604-CHN,China,CHN,1998-08-08,1998-09-14,89.0,2160000.0,,,,Riverine flood,964000.0,,1909.0,,3197,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1388,China,CHN,1998-08-19,1998-08-29,19.0,0.0,35148.0,,,Heavy rain,,1.0,1909.0,,3205,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1436,China • Nepal,,1998-08-28,1998-08-31,156.0,8000.0,215635.0,,,Heavy rain,,1.0,1909.0,transboundary (2 countries),3212,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0282-NPL,Nepal,NPL,1998-08-28,1998-08-31,50.0,,,,,Riverine flood,5000.0,400.0,1909.0,,3214,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0321-CHN,China,CHN,1998-08-31,1998-08-31,50.0,80000.0,,,,Flash flood,20124.0,212000.0,1909.0,,3215,match:1909.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1425,United States of America,USA,1998-08-04,1998-08-06,2.0,600.0,54156.0,,,Torrential rain,,2.0,1912.0,,3192,match:1912.0,True,incompatible_date_intervals;multiple_emdat_event_ids
EM-DAT,1998-0605-USA,United States of America,USA,1998-08-04,1998-08-06,2.0,600.0,,,,Flash flood,62500.0,,1912.0,,3193,match:1912.0,True,incompatible_date_intervals;multiple_emdat_event_ids
EM-DAT,1998-0256-USA,United States of America,USA,1998-08-07,1998-08-07,,1200.0,,,,Riverine flood,60000.0,,1912.0,,3195,match:1912.0,True,incompatible_date_intervals;multiple_emdat_event_ids
DFO,DFO-1422,Indonesia,IDN,1998-07-23,1998-07-26,26.0,0.0,32183.0,,,Torrential rain,,1.0,1915.0,,3177,match:1915.0,True,incompatible_date_intervals
EM-DAT,1998-0355-IDN,Indonesia,IDN,1998-08-02,1998-08-02,4.0,100000.0,,,,Flood (General),,70.0,1915.0,,3189,match:1915.0,True,incompatible_date_intervals
DFO,DFO-1418,Uganda,UGA,1998-07-20,1998-07-24,0.0,20000.0,3408.0,,,Heavy rain,,1.0,1917.0,,3172,match:1917.0,True,incompatible_date_intervals
EM-DAT,1998-0240-UGA,Uganda,UGA,1998-07-31,1998-07-31,,15200.0,,,,Riverine flood,,,1917.0,,3184,match:1917.0,True,incompatible_date_intervals
EM-DAT,1998-0227-AUS,Australia,AUS,1998-07-17,1998-09-08,14.0,200.0,,,,Riverine flood,100000.0,1000.0,1919.0,,3169,match:1919.0,True,multiple_emdat_event_ids
DFO,DFO-1419,Australia,AUS,1998-07-19,1998-09-10,1.0,6300.0,146391.0,,,Torrential rain,,2.0,1919.0,,3171,match:1919.0,True,multiple_emdat_event_ids
EM-DAT,1998-0261-AUS,Australia,AUS,1998-07-21,1998-09-09,1.0,6300.0,,,,Riverine flood,122700.0,,1919.0,,3175,match:1919.0,True,multiple_emdat_event_ids
DFO,DFO-1405,Romania,ROU,1998-06-08,1998-06-24,31.0,5952.0,79160.0,,,Heavy rain,,2.0,1921.0,,3120,match:1921.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,1998-0193-ROU,Romania,ROU,1998-06-19,1998-07-01,31.0,12000.0,,,,Riverine flood,150000.0,1030.0,1921.0,,3143,match:1921.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1404,Romania,ROU,1998-07-01,1998-07-10,5.0,50000.0,83833.0,,,Heavy rain,,1.0,1921.0,,3156,match:1921.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1385,United States of America,USA,1998-06-13,1998-06-19,1.0,0.0,19951.0,,,Heavy rain,,2.0,1923.0,,3133,match:1923.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1401,United States of America,USA,1998-06-13,1998-06-17,0.0,1000.0,73860.0,,,Heavy rain,,2.0,1923.0,,3134,match:1923.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0606-USA,United States of America,USA,1998-06-13,1998-06-17,,1000.0,,,,Riverine flood,200500.0,,1923.0,,3136,match:1923.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1402,United States of America,USA,1998-06-14,1998-06-15,0.0,0.0,4081.0,,,Snowmelt,,1.0,1923.0,,3137,match:1923.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1409,United States of America,USA,1998-06-24,1998-07-01,21.0,11000.0,18117.0,,,Torrential rain,,2.0,1923.0,,3147,match:1923.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0199-USA,United States of America,USA,1998-06-24,1998-07-01,11.0,14000.0,,,,Flash flood,469000.0,,1923.0,,3148,match:1923.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0200-USA,United States of America,USA,1998-06-29,1998-06-29,,,,,,Flash flood,,,1923.0,,3152,match:1923.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1362,Russian Federation,RUS,1998-05-16,1998-06-06,15.0,51000.0,314771.0,,,Ice jam/break-up,,2.0,1926.0,,3095,match:1926.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0179-RUS,Russian Federation,RUS,1998-05-16,1998-06-06,13.0,78600.0,,,,Riverine flood,3500.0,,1926.0,,3097,match:1926.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0166-RUS,Russian Federation,RUS,1998-05-17,1998-05-17,,20000.0,,,,Riverine flood,,,1926.0,,3098,match:1926.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1377,Russian Federation,RUS,1998-06-03,1998-06-07,0.0,49.0,56635.0,,,Ice jam/break-up,,1.0,1926.0,,3119,match:1926.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1361,China,CHN,1998-05-12,1998-05-17,11.0,0.0,60529.0,,,Heavy rain,,1.0,1928.0,,3093,match:1928.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1366,China,CHN,1998-05-16,1998-05-20,11.0,508.0,178663.0,,,Torrential rain,,1.0,1928.0,,3096,match:1928.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1367,China,CHN,1998-05-20,1998-05-21,37.0,3600.0,51482.0,,,Torrential rain,,1.0,1928.0,,3104,match:1928.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1368,China,CHN,1998-05-20,1998-05-25,8.0,15000.0,149533.0,,,Torrential rain,,1.0,1928.0,,3105,match:1928.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1369,China,CHN,1998-05-20,1998-05-24,10.0,20000.0,216145.0,,,Torrential rain,,1.0,1928.0,,3106,match:1928.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1370,China,CHN,1998-05-20,1998-05-25,58.0,106000.0,70344.0,,,Heavy rain,,2.0,1928.0,,3107,match:1928.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1371,China,CHN,1998-05-24,1998-06-01,15.0,1300.0,164944.0,,,Heavy rain,,1.0,1928.0,,3109,match:1928.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,1998-0174-CHN,China,CHN,1998-05-24,1998-05-24,15.0,1300.0,,,,Riverine flood,34700.0,575.0,1928.0,,3110,match:1928.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-5143,Sri Lanka,LKA,2021-10-25,2021-10-31,2.0,120.0,8970.0,,,Torrential rain,,1.0,193.0,,10669,match:193.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2021-0714-LKA,Sri Lanka,LKA,2021-10-25,2021-11-04,4.0,6000.0,,,,Flood (General),,,193.0,,10671,match:193.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2021-0722-LKA,Sri Lanka,LKA,2021-11-06,2021-11-07,26.0,230004.0,,,,Flood (General),,,193.0,,10683,match:193.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5146,Sri Lanka,LKA,2021-11-07,2021-11-12,20.0,5000.0,160.0,,,Heavy rain,,1.5,193.0,,10684,match:193.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1344,Tajikistan,TJK,1998-04-24,1998-04-27,52.0,1000.0,44210.0,,,Rain and snowmelt,,2.0,1934.0,,3073,match:1934.0,True,multiple_dfo_event_ids
DFO,DFO-1345,Tajikistan,TJK,1998-04-24,1998-05-07,203.0,20000.0,59531.0,,,Heavy rain,,1.0,1934.0,,3074,match:1934.0,True,multiple_dfo_event_ids
EM-DAT,1998-0111-TJK,Tajikistan,TJK,1998-04-24,1998-04-27,51.0,40974.0,,,,Riverine flood,66000.0,500.0,1934.0,,3075,match:1934.0,True,multiple_dfo_event_ids
DFO,DFO-1351,Paraguay,PRY,1998-03-01,1998-05-07,55.0,85000.0,242667.0,,,Heavy rain,,1.0,1935.0,,3032,match:1935.0,True,multiple_dfo_event_ids
EM-DAT,1998-0080-ARG,Argentina,ARG,1998-04-11,1998-06-24,19.0,360000.0,,,,Flood (General),1100000.0,35000.0,1935.0,,3064,match:1935.0,True,multiple_dfo_event_ids
EM-DAT,1998-0080-PRY,Paraguay,PRY,1998-04-11,1998-05-08,55.0,,,,,Flood (General),5000.0,,1935.0,,3066,match:1935.0,True,multiple_dfo_event_ids
DFO,DFO-1334,Argentina • Paraguay,,1998-04-14,1998-05-10,68.0,700000.0,541027.0,,,Heavy rain,,2.0,1935.0,transboundary (2 countries),3067,match:1935.0,True,multiple_dfo_event_ids
DFO,DFO-5141,Indonesia,IDN,2021-10-23,2021-10-28,1.0,3400.0,1022.0,,,Heavy rain,,1.0,194.0,,10666,match:194.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2021-0695-IDN,Indonesia,IDN,2021-10-27,2021-10-28,,2226.0,,,,Flood (General),,,194.0,,10673,match:194.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-5144,Indonesia,IDN,2021-11-04,2021-11-04,6.0,0.0,56.0,,,Torrential rain,,1.0,194.0,,10678,match:194.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,2021-0719-IDN,Indonesia,IDN,2021-11-04,2021-11-04,9.0,1275.0,,,,Flash flood,,,194.0,,10679,match:194.0,True,incompatible_date_intervals;multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1311,United States of America,USA,1998-03-07,1998-03-13,11.0,18000.0,185210.0,,,Heavy rain,,2.0,1940.0,,3038,match:1940.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,1998-0066-USA,United States of America,USA,1998-03-07,1998-03-13,11.0,18000.0,,,,Riverine flood,270000.0,,1940.0,,3040,match:1940.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1324,United States of America,USA,1998-03-20,1998-03-24,0.0,560.0,19146.0,,,Heavy rain,,2.0,1940.0,,3045,match:1940.0,True,incompatible_date_intervals;multiple_dfo_event_ids
EM-DAT,1997-0526-ECU,Ecuador,ECU,1997-10-01,1998-03-01,218.0,35091.0,,,,Flood (General),271000.0,,1946.0,,2952,match:1946.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1287,Ecuador,ECU,1997-11-01,1997-11-30,27.0,10000.0,119920.0,,,Heavy rain,,1.0,1946.0,,2977,match:1946.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1299,Peru • Ecuador,,1997-11-15,1998-02-12,200.0,100000.0,1990345.0,,,Tropical cyclone,,1.0,1946.0,transboundary (2 countries),2987,match:1946.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1303,Peru • Ecuador,,1998-02-10,1998-03-15,364.0,0.0,1339873.0,,,Tropical cyclone,,1.0,1946.0,transboundary (2 countries),3021,match:1946.0,True,incompatible_date_intervals;multiple_dfo_event_ids
DFO,DFO-1296,Australia,AUS,1998-01-01,1998-02-01,1.0,64.0,33826.0,,,Tropical cyclone,,1.0,1948.0,,3005,match:1948.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0011-AUS,Australia,AUS,1998-01-01,1998-02-01,2.0,200.0,,,,Coastal flood,61300.0,,1948.0,,3007,match:1948.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1300,Australia,AUS,1998-01-25,1998-01-28,2.0,24.0,267569.0,,,Tropical cyclone,,2.0,1948.0,,3013,match:1948.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
EM-DAT,1998-0022-AUS,Australia,AUS,1998-01-25,1998-01-28,2.0,1175.0,,,,Coastal flood,100000.0,,1948.0,,3014,match:1948.0,True,multiple_dfo_event_ids;multiple_emdat_event_ids
DFO,DFO-1313,Somalia,SOM,1997-10-15,1998-01-09,2311.0,250000.0,244739.0,,,Heavy rain,,1.0,1954.0,,2963,match:1954.0,True,multiple_dfo_event_ids
DFO,DFO-1195,Somalia • Kenya,,1997-10-19,1997-11-28,2000.0,230000.0,713805.0,,,Heavy rain,,2.0,1954.0,transboundary (2 countries),2971,match:1954.0,True,multiple_dfo_event_ids
EM-DAT,1997-0265-SOM,Somalia,SOM,1997-10-19,1997-11-17,2311.0,1230000.0,,,,Riverine flood,,600.0,1954.0,,2972,match:1954.0,True,multiple_dfo_event_ids
DFO,DFO-1191,Brazil • Argentina,,1997-10-05,1997-10-15,0.0,3600.0,140125.0,,,Heavy rain,,1.0,1958.0,transboundary (2 countries),2954,match:1958.0,True,multiple_dfo_event_ids
DFO,DFO-1193,Brazil,BRA,1997-10-15,1997-10-22,0.0,21000.0,465787.0,,,Heavy rain,,1.0,1958.0,,2961,match:1958.0,True,multiple_dfo_event_ids
EM-DAT,1997-0249-BRA,Brazil,BRA,1997-10-15,1997-10-22,,20000.0,,,,Riverine flood,,,1958.0,,2964,match:1958.0,True,multiple_dfo_event_ids
EM-DAT,1997-0268-SDN,Sudan,SDN,1997-10-01,1997-10-01,8.0,100000.0,,,,Riverine flood,,,1960.0,,2951,match:1960.0,True,incompatible_date_intervals
DFO,DFO-1282,Sudan,SDN,1997-10-07,1997-10-09,1.0,300.0,20687.0,,,Heavy rain,,1.0,1960.0,,2957,match:1960.0,True,incompatible_date_intervals
DFO,DFO-1180,China,CHN,1997-08-19,1997-08-25,345.0,54000.0,55174.0,,,Tropical cyclone,,1.0,1966.0,,2922,match:1966.0,True,incompatible_date_intervals;multiple_dfo_event_ids
