portid,date,year,month,day,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId,source_observed,chokepoint,day_complete,reporting_lag_elapsed,usable,status,source_id,source_version,source_url,fetched_at,unit,provisional
chokepoint1,2024-06-20,2024,6,20,Suez Canal,6.0,13.0,4.0,2.0,22.0,25.0,47.0,211072.0,650482.0,33535.0,4576.0,676709.0,899667.0,1576377.0,1222.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-21,2024,6,21,Suez Canal,12.0,6.0,3.0,1.0,11.0,22.0,33.0,187177.0,418282.0,6914.0,0.0,757035.0,612373.0,1369408.0,1223.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-22,2024,6,22,Suez Canal,9.0,12.0,2.0,0.0,14.0,23.0,37.0,270846.0,560064.0,24346.0,0.0,520592.0,855257.0,1375850.0,1224.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-23,2024,6,23,Suez Canal,8.0,8.0,4.0,0.0,15.0,20.0,35.0,101791.0,309228.0,20683.0,0.0,592114.0,431703.0,1023818.0,2801.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-24,2024,6,24,Suez Canal,10.0,17.0,3.0,1.0,15.0,31.0,46.0,92212.0,577217.0,23985.0,4921.0,582602.0,698337.0,1280939.0,2802.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-25,2024,6,25,Suez Canal,10.0,8.0,8.0,2.0,13.0,28.0,41.0,175901.0,217597.0,13586.0,779.0,412856.0,407864.0,820720.0,2803.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-26,2024,6,26,Suez Canal,6.0,9.0,0.0,0.0,20.0,15.0,35.0,138895.0,409097.0,0.0,0.0,682364.0,547992.0,1230357.0,2804.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-27,2024,6,27,Suez Canal,5.0,9.0,6.0,0.0,12.0,20.0,32.0,102404.0,472646.0,23751.0,0.0,458587.0,598802.0,1057390.0,2805.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-28,2024,6,28,Suez Canal,10.0,8.0,4.0,1.0,12.0,23.0,35.0,179032.0,362414.0,9415.0,3384.0,494760.0,554246.0,1049006.0,2806.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-29,2024,6,29,Suez Canal,8.0,13.0,3.0,0.0,16.0,24.0,40.0,109456.0,507396.0,16902.0,0.0,1019137.0,633755.0,1652892.0,2807.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-06-30,2024,6,30,Suez Canal,7.0,10.0,4.0,0.0,10.0,21.0,31.0,121488.0,328912.0,12061.0,0.0,738013.0,462462.0,1200475.0,2808.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-01,2024,7,1,Suez Canal,13.0,13.0,5.0,1.0,12.0,32.0,44.0,225670.0,762285.0,11095.0,0.0,786007.0,999051.0,1785058.0,2809.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-02,2024,7,2,Suez Canal,12.0,14.0,5.0,1.0,8.0,32.0,40.0,135760.0,830617.0,13507.0,0.0,385300.0,979885.0,1365185.0,2810.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-03,2024,7,3,Suez Canal,4.0,9.0,4.0,0.0,16.0,17.0,33.0,162279.0,654414.0,47564.0,0.0,223309.0,864258.0,1087568.0,2811.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-04,2024,7,4,Suez Canal,10.0,13.0,4.0,0.0,12.0,27.0,39.0,324590.0,373263.0,6412.0,0.0,735105.0,704266.0,1439371.0,2812.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-05,2024,7,5,Suez Canal,7.0,14.0,2.0,0.0,16.0,23.0,39.0,146865.0,414123.0,22043.0,0.0,946149.0,583033.0,1529182.0,2813.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-06,2024,7,6,Suez Canal,7.0,17.0,3.0,0.0,13.0,27.0,40.0,333267.0,716520.0,17669.0,0.0,524379.0,1067457.0,1591836.0,2814.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-07,2024,7,7,Suez Canal,5.0,7.0,5.0,0.0,13.0,17.0,30.0,32533.0,228856.0,52857.0,0.0,587422.0,314246.0,901669.0,2815.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-08,2024,7,8,Suez Canal,11.0,8.0,3.0,0.0,8.0,22.0,30.0,178770.0,198976.0,1361.0,0.0,319262.0,379108.0,698370.0,2816.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-09,2024,7,9,Suez Canal,11.0,10.0,3.0,2.0,16.0,26.0,42.0,249808.0,391926.0,7528.0,2695.0,881942.0,651959.0,1533902.0,2817.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-10,2024,7,10,Suez Canal,9.0,11.0,2.0,0.0,8.0,22.0,30.0,215486.0,376871.0,16724.0,0.0,18693.0,609082.0,627776.0,2818.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-11,2024,7,11,Suez Canal,9.0,8.0,2.0,1.0,26.0,20.0,46.0,163219.0,240055.0,2812.0,0.0,1349413.0,406088.0,1755501.0,2819.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-12,2024,7,12,Suez Canal,11.0,11.0,6.0,0.0,12.0,28.0,40.0,239973.0,574274.0,12351.0,0.0,209787.0,826600.0,1036388.0,2820.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-13,2024,7,13,Suez Canal,6.0,9.0,5.0,0.0,17.0,20.0,37.0,262819.0,371845.0,47109.0,0.0,510305.0,681774.0,1192079.0,2821.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-14,2024,7,14,Suez Canal,11.0,8.0,4.0,0.0,12.0,23.0,35.0,198043.0,216284.0,7395.0,0.0,424337.0,421723.0,846060.0,2822.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-15,2024,7,15,Suez Canal,12.0,7.0,5.0,0.0,8.0,24.0,32.0,221117.0,77881.0,13197.0,0.0,156433.0,312196.0,468630.0,2823.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-16,2024,7,16,Suez Canal,9.0,11.0,7.0,0.0,11.0,27.0,38.0,160692.0,592754.0,53464.0,0.0,733266.0,806911.0,1540178.0,2824.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-17,2024,7,17,Suez Canal,5.0,10.0,2.0,0.0,16.0,17.0,33.0,144600.0,410642.0,3400.0,0.0,454285.0,558642.0,1012927.0,2825.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-18,2024,7,18,Suez Canal,9.0,10.0,2.0,0.0,15.0,21.0,36.0,175362.0,411448.0,7006.0,0.0,793856.0,593817.0,1387673.0,2826.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-19,2024,7,19,Suez Canal,12.0,14.0,3.0,0.0,13.0,29.0,42.0,333609.0,581017.0,9820.0,0.0,547001.0,924447.0,1471449.0,2827.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-20,2024,7,20,Suez Canal,6.0,13.0,3.0,2.0,17.0,24.0,41.0,77859.0,488766.0,6961.0,4885.0,710552.0,578472.0,1289025.0,2828.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-21,2024,7,21,Suez Canal,7.0,11.0,6.0,0.0,17.0,24.0,41.0,146259.0,378553.0,29501.0,0.0,967651.0,554314.0,1521966.0,2829.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-22,2024,7,22,Suez Canal,7.0,8.0,7.0,0.0,12.0,22.0,34.0,87075.0,218780.0,21675.0,0.0,556937.0,327530.0,884467.0,2830.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-23,2024,7,23,Suez Canal,13.0,12.0,5.0,0.0,10.0,30.0,40.0,298389.0,491728.0,35384.0,0.0,235561.0,825502.0,1061063.0,2831.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-24,2024,7,24,Suez Canal,7.0,6.0,2.0,1.0,22.0,16.0,38.0,125035.0,286022.0,17499.0,2554.0,820039.0,431112.0,1251151.0,2832.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-25,2024,7,25,Suez Canal,8.0,9.0,6.0,0.0,20.0,23.0,43.0,68242.0,233685.0,20133.0,0.0,504661.0,322060.0,826722.0,2833.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-26,2024,7,26,Suez Canal,5.0,8.0,4.0,0.0,22.0,17.0,39.0,77519.0,455584.0,10406.0,0.0,705583.0,543510.0,1249094.0,2834.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-27,2024,7,27,Suez Canal,12.0,10.0,6.0,0.0,15.0,28.0,43.0,313178.0,269968.0,25921.0,0.0,562766.0,609068.0,1171834.0,2835.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-28,2024,7,28,Suez Canal,5.0,13.0,8.0,1.0,11.0,27.0,38.0,173618.0,374402.0,31433.0,0.0,567494.0,579455.0,1146950.0,2836.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-29,2024,7,29,Suez Canal,15.0,10.0,2.0,2.0,13.0,29.0,42.0,195835.0,437636.0,4778.0,6258.0,558699.0,644510.0,1203209.0,2837.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-30,2024,7,30,Suez Canal,7.0,15.0,8.0,1.0,14.0,31.0,45.0,215469.0,558809.0,13290.0,0.0,508755.0,787569.0,1296324.0,2838.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-07-31,2024,7,31,Suez Canal,11.0,10.0,5.0,1.0,16.0,27.0,43.0,271498.0,511069.0,20529.0,0.0,706478.0,803098.0,1509576.0,2839.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-08-01,2024,8,1,Suez Canal,6.0,10.0,5.0,1.0,11.0,22.0,33.0,199994.0,291916.0,9117.0,1218.0,225946.0,502247.0,728193.0,2840.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-08-02,2024,8,2,Suez Canal,10.0,10.0,5.0,1.0,18.0,26.0,44.0,156004.0,364350.0,8038.0,0.0,668292.0,528393.0,1196686.0,2841.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-08-03,2024,8,3,Suez Canal,6.0,10.0,3.0,0.0,14.0,19.0,33.0,68175.0,727286.0,28810.0,0.0,502628.0,824273.0,1326901.0,2842.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-08-04,2024,8,4,Suez Canal,9.0,11.0,4.0,2.0,17.0,26.0,43.0,173343.0,498730.0,8844.0,3034.0,1138789.0,683952.0,1822742.0,2843.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-08-05,2024,8,5,Suez Canal,9.0,12.0,6.0,1.0,13.0,28.0,41.0,153554.0,528999.0,13352.0,4092.0,293439.0,699999.0,993439.0,2844.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-08-06,2024,8,6,Suez Canal,11.0,14.0,4.0,1.0,15.0,30.0,45.0,231753.0,782427.0,73268.0,0.0,699527.0,1087450.0,1786977.0,2845.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-08-07,2024,8,7,Suez Canal,9.0,9.0,5.0,0.0,15.0,23.0,38.0,245265.0,504104.0,36582.0,0.0,562901.0,785951.0,1348853.0,2846.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint1,2024-08-08,2024,8,8,Suez Canal,5.0,16.0,7.0,0.0,10.0,28.0,38.0,61083.0,904442.0,19984.0,0.0,369774.0,985510.0,1355285.0,2847.0,True,Suez Canal,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
