event_id,kind,catalog_date_td,global_type,element_source,greatest_td,delta_t_seconds,local_geometry_type,local_visible_type,visible,local_maximum_ut1,local_maximum_altitude_deg,local_maximum_azimuth_deg,local_magnitude,local_obscuration,full_local_partial_duration_seconds,visible_partial_duration_seconds,full_local_central_duration_seconds,visible_central_duration_seconds,visible_start_ut1,visible_end_ut1,maximum_at_horizon_flag,location_id,time_scale,prediction_status,full_penumbral_duration_seconds,visible_penumbral_duration_seconds,visible_penumbral_intervals_ut1,full_umbral_duration_seconds,visible_umbral_duration_seconds,visible_umbral_intervals_ut1,full_total_duration_seconds,visible_total_duration_seconds,visible_total_intervals_ut1,maximum_above_model_horizon,penumbral_magnitude,umbral_magnitude
solar-09318,solar,1916-07-30,A,SE1901,1916-07-30T02:06:10.454,18.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09319,solar,1916-12-24,P,SE1901,1916-12-24T20:46:21.533,19.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09459,lunar,1917-01-08,T,LE1901,1917-01-08T07:44:48.451,19.3,T,none,False,1917-01-08T07:44:29.144,-29.217858654851852,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,22382.999999999996,0,[],13640.508,0,[],5253.804,0,[],False,2.466,1.364
solar-09320,solar,1917-01-23,P,SE1901,1917-01-23T07:28:31.354,19.3,P,P,True,1917-01-23T06:52:54.969,23.267775546221245,134.02434064646758,0.44931141301373306,0.34,7523.462909044523,7523.462909044523,,,1917-01-23T05:52:37.385,1917-01-23T07:58:00.848,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09321,solar,1917-06-19,P,SE1901,1917-06-19T13:16:20.582,19.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09460,lunar,1917-07-04,T,LE1901,1917-07-04T21:39:03.686,19.7,T,T,True,1917-07-04T21:38:44.008,34.66328779757196,,,,,,,,1917-07-04T18:57:14.824,1917-07-05T00:20:09.628,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19374.804,19374.804,"[[""1917-07-04T18:57:14.824"", ""1917-07-05T00:20:09.628""]]",12765.06,12765.06,"[[""1917-07-04T19:52:22.288"", ""1917-07-04T23:25:07.348""]]",5759.099999999999,5759.099999999999,"[[""1917-07-04T20:50:44.944"", ""1917-07-04T22:26:44.044""]]",True,2.576,1.618
solar-09322,solar,1917-07-19,P,SE1901,1917-07-19T02:42:42.077,19.8,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09323,solar,1917-12-14,A,SE1901,1917-12-14T09:27:19.786,20.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09461,lunar,1917-12-28,T,LE1901,1917-12-28T09:46:31.498,20.1,T,none,False,1917-12-28T09:46:11.448,-36.089010728862355,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20578.931999999997,0,[],12139.632,0,[],717.696,0,[],False,2.065,1.006
solar-09324,solar,1918-06-08,T,SE1901,1918-06-08T22:07:43.306,20.5,P,none,False,,,,,,3929.6449086289063,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09462,lunar,1918-06-24,P,LE1901,1918-06-24T10:28:03.274,20.5,P,none,False,1918-06-24T10:27:42.716,-76.29760664288101,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16575.912,0,[],4945.2119999999995,0,[],,,,False,1.138,0.13
solar-09325,solar,1918-12-03,A,SE1901,1918-12-03T15:22:01.574,20.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09463,lunar,1918-12-17,N,LE1901,1918-12-17T19:06:00.490,20.8,N,N,True,1918-12-17T19:05:39.704,55.06175641913594,,,,,,,,1918-12-17T17:08:09.752,1918-12-17T21:03:03.968,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14094.216,14094.216,"[[""1918-12-17T17:08:09.752"", ""1918-12-17T21:03:03.968""]]",,,,,,,True,0.834,-0.168
lunar-09464,lunar,1919-05-15,N,LE1901,1919-05-15T01:13:59.923,21,N,N,True,1919-05-15T01:13:38.952,15.77703299379301,,,,,,,,1919-05-14T22:57:07.692,1919-05-15T02:43:24.303,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16384.392,13576.611328124989,"[[""1919-05-14T22:57:07.692"", ""1919-05-15T02:43:24.303""]]",,,,,,,True,0.91,-0.164
solar-09326,solar,1919-05-29,T,SE1901,1919-05-29T13:08:54.586,21,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09465,lunar,1919-11-07,P,LE1901,1919-11-07T23:44:28.435,21.1,P,P,True,1919-11-07T23:44:07.292,54.12786716249602,,,,,,,,1919-11-07T21:35:46.748,1919-11-08T01:52:30.032,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15403.284,15403.284,"[[""1919-11-07T21:35:46.748"", ""1919-11-08T01:52:30.032""]]",5388.948,5388.948,"[[""1919-11-07T22:59:14.456"", ""1919-11-08T00:29:03.404""]]",,,,True,1.145,0.178
solar-09327,solar,1919-11-22,A,SE1901,1919-11-22T15:14:11.558,21.1,A,none,False,,,,,,7249.080525723142,0,32.811791406041024,0,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09466,lunar,1920-05-03,T,LE1901,1920-05-03T01:51:08.438,21.5,T,T,True,1920-05-03T01:50:46.996,11.683950607016486,,,,,,,,1920-05-02T22:50:47.176,1920-05-03T02:53:55.526,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21603.924,14588.349609374984,"[[""1920-05-02T22:50:47.176"", ""1920-05-03T02:53:55.526""]]",13179.06,10379.091796874996,"[[""1920-05-03T00:00:56.440"", ""1920-05-03T02:53:55.532""]]",4291.308,4291.308,"[[""1920-05-03T01:15:00.532"", ""1920-05-03T02:26:31.840""]]",True,2.282,1.219
solar-09328,solar,1920-05-18,P,SE1901,1920-05-18T06:14:55.018,21.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09467,lunar,1920-10-27,T,LE1901,1920-10-27T14:11:38.083,21.8,T,P,True,1920-10-27T14:11:16.240,-8.755522311536229,,,,,,,,1920-10-27T14:54:24.279,1920-10-27T16:56:40.072,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19852.092,7335.793171875011,"[[""1920-10-27T14:54:24.279"", ""1920-10-27T16:56:40.072""]]",12668.867999999999,3747.7058906249963,"[[""1920-10-27T14:54:24.282"", ""1920-10-27T15:56:51.988""]]",5099.58,0,[],False,2.399,1.399
solar-09329,solar,1920-11-10,P,SE1901,1920-11-10T15:52:15.024,21.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09330,solar,1921-04-08,A,SE1901,1921-04-08T09:15:01.325,22.1,P,P,True,1921-04-08T09:02:15.476,63.68139619078729,157.81893889895957,0.17035020635012704,0.082,6669.817133657784,6669.817133657784,,,1921-04-08T08:07:45.977,1921-04-08T09:58:55.794,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09468,lunar,1921-04-22,T,LE1901,1921-04-22T07:44:39.034,22.2,T,none,False,1921-04-22T07:44:16.848,-57.49739410164023,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19914.336,0,[],12122.244,0,[],2406.672,0,[],False,2.082,1.068
solar-09331,solar,1921-10-01,T,SE1901,1921-10-01T12:35:58.099,22.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09469,lunar,1921-10-16,P,LE1901,1921-10-16T22:53:59.510,22.5,P,P,True,1921-10-16T22:53:36.996,58.49953724884342,,,,,,,,1921-10-16T20:02:30.804,1921-10-17T01:44:38.400,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20527.595999999998,20527.595999999998,"[[""1921-10-16T20:02:30.804"", ""1921-10-17T01:44:38.400""]]",11944.548,11944.548,"[[""1921-10-16T21:14:06.720"", ""1921-10-17T00:33:11.268""]]",,,,True,1.986,0.932
lunar-09470,lunar,1922-03-13,N,LE1901,1922-03-13T11:28:48.058,22.7,N,none,False,1922-03-13T11:28:25.408,-49.47076749182726,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,5777.244,0,[],,,,,,,False,0.132,-0.83
solar-09332,solar,1922-03-28,A,SE1901,1922-03-28T13:05:25.843,22.7,P,P,True,1922-03-28T14:57:07.438,11.525176038927311,266.1667661295916,0.8469273566878963,0.78,8829.66054803648,8060.022581200818,,,1922-03-28T13:38:29.101,1922-03-28T15:52:49.124,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09471,lunar,1922-04-11,N,LE1901,1922-04-11T20:32:12.394,22.7,N,N,True,1922-04-11T20:31:49.744,46.97936297954068,,,,,,,,1922-04-11T18:40:10.936,1922-04-11T22:23:22.144,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,13391.208,13391.208,"[[""1922-04-11T18:40:10.936"", ""1922-04-11T22:23:22.144""]]",,,,,,,True,0.781,-0.186
solar-09333,solar,1922-09-21,T,SE1901,1922-09-21T04:40:31.066,23,P,P,True,1922-09-21T03:28:56.614,-0.1981176568584756,88.64276251809048,0.005587982829044716,0.001,3237.7153979155582,34.271852578338624,,,1922-09-21T03:28:56.614,1922-09-21T03:29:30.886,2,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09472,lunar,1922-10-06,N,LE1901,1922-10-06T00:43:50.102,23,N,N,True,1922-10-06T00:43:27.088,35.739659110656554,,,,,,,,1922-10-05T22:45:52.312,1922-10-06T02:41:03.052,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14110.74,14110.74,"[[""1922-10-05T22:45:52.312"", ""1922-10-06T02:41:03.052""]]",,,,,,,True,0.636,-0.451
lunar-09473,lunar,1923-03-03,P,LE1901,1923-03-03T03:32:09.485,23.2,P,P,True,1923-03-03T03:31:46.256,6.3411837829618625,,,,,,,,1923-03-03T01:14:11.024,1923-03-03T04:04:01.092,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16512.624,10190.068359374984,"[[""1923-03-03T01:14:11.024"", ""1923-03-03T04:04:01.092""]]",7627.932000000001,5745.966796874998,"[[""1923-03-03T02:28:15.116"", ""1923-03-03T04:04:01.083""]]",,,,True,1.345,0.37
solar-09334,solar,1923-03-17,A,SE1901,1923-03-17T12:44:57.754,23.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09474,lunar,1923-08-26,P,LE1901,1923-08-26T10:39:51.840,23.4,P,none,False,1923-08-26T10:39:28.404,-64.56940292009658,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,17446.859999999997,0,[],5654.736,0,[],,,,False,1.201,0.163
solar-09335,solar,1923-09-10,T,SE1901,1923-09-10T20:47:29.184,23.4,P,none,False,,,,,,4913.582241010502,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09475,lunar,1924-02-20,T,LE1901,1924-02-20T16:08:55.018,23.5,T,T,True,1924-02-20T16:08:31.496,8.137256606886778,,,,,,,,1924-02-20T15:26:31.297,1924-02-20T19:00:16.928,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20617.164,12825.630796875015,"[[""1924-02-20T15:26:31.297"", ""1924-02-20T19:00:16.928""]]",13180.428,9111.590109375004,"[[""1924-02-20T15:26:31.326"", ""1924-02-20T17:58:22.916""]]",5828.292,5435.0400468749995,"[[""1924-02-20T15:26:31.304"", ""1924-02-20T16:57:06.344""]]",True,2.626,1.599
solar-09336,solar,1924-03-05,P,SE1901,1924-03-05T15:44:20.083,23.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09337,solar,1924-07-31,P,SE1901,1924-07-31T19:58:20.438,23.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09476,lunar,1924-08-14,T,LE1901,1924-08-14T20:20:30.134,23.7,T,T,True,1924-08-14T20:20:06.456,39.16366745250165,,,,,,,,1924-08-14T17:34:10.620,1924-08-14T23:06:08.052,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19917.431999999997,19917.431999999997,"[[""1924-08-14T17:34:10.620"", ""1924-08-14T23:06:08.052""]]",13011.12,13011.12,"[[""1924-08-14T18:31:39.960"", ""1924-08-14T22:08:31.080""]]",5894.316,5894.316,"[[""1924-08-14T19:30:58.740"", ""1924-08-14T21:09:13.056""]]",True,2.633,1.652
solar-09338,solar,1924-08-30,P,SE1901,1924-08-30T08:23:00.298,23.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09339,solar,1925-01-24,T,SE1901,1925-01-24T14:54:03.168,23.8,P,none,False,,,,,,993.3526798151586,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09477,lunar,1925-02-08,P,LE1901,1925-02-08T21:42:21.974,23.8,P,P,True,1925-02-08T21:41:58.160,73.20738305559627,,,,,,,,1925-02-08T18:50:30.188,1925-02-09T00:33:22.640,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20572.452,20572.452,"[[""1925-02-08T18:50:30.188"", ""1925-02-09T00:33:22.640""]]",11143.511999999999,11143.511999999999,"[[""1925-02-08T20:09:08.564"", ""1925-02-08T23:14:52.076""]]",,,,True,1.813,0.73
solar-09340,solar,1925-07-20,A,SE1901,1925-07-20T21:48:41.616,23.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09478,lunar,1925-08-04,P,LE1901,1925-08-04T11:52:56.986,23.9,P,none,False,1925-08-04T11:52:33.064,-58.73985829988309,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,17471.304,0,[],10132.992,0,[],,,,False,1.691,0.746
solar-09341,solar,1926-01-14,T,SE1901,1926-01-14T06:36:57.629,24,P,P,True,1926-01-14T05:12:20.571,5.299082909202093,119.28517057577369,0.14638906526036494,0.066,4040.7968216385734,3868.93388930638,,,1926-01-14T04:42:29.203,1926-01-14T05:46:58.137,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09479,lunar,1926-01-28,N,LE1901,1926-01-28T21:20:24.461,24,N,N,True,1926-01-28T21:20:00.432,75.32673674747579,,,,,,,,1926-01-28T19:28:40.776,1926-01-28T23:11:17.820,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,13357.043999999998,13357.043999999998,"[[""1926-01-28T19:28:40.776"", ""1926-01-28T23:11:17.820""]]",,,,,,,True,0.555,-0.549
lunar-09480,lunar,1926-06-25,N,LE1901,1926-06-25T21:25:06.557,24,N,N,True,1926-06-25T21:24:42.564,35.04334807856488,,,,,,,,1926-06-25T19:38:12.564,1926-06-25T23:11:20.088,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,12787.524000000001,12787.524000000001,"[[""1926-06-25T19:38:12.564"", ""1926-06-25T23:11:20.088""]]",,,,,,,True,0.675,-0.295
solar-09342,solar,1926-07-09,A,SE1901,1926-07-09T23:06:01.987,24,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09481,lunar,1926-07-25,N,LE1901,1926-07-25T05:00:11.894,24,N,none,False,1926-07-25T04:59:47.844,-27.05717662069975,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,9332.424,0,[],,,,,,,False,0.354,-0.597
lunar-09482,lunar,1926-12-19,N,LE1901,1926-12-19T06:20:07.440,24.1,N,N,True,1926-12-19T06:19:43.304,-19.137974669778963,,,,,,,,1926-12-19T04:05:41.984,1926-12-19T04:27:43.537,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16077.239999999998,1321.552734374995,"[[""1926-12-19T04:05:41.984"", ""1926-12-19T04:27:43.537""]]",,,,,,,False,1.026,-0.016
solar-09343,solar,1927-01-03,A,SE1901,1927-01-03T20:22:53.126,24.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09483,lunar,1927-06-15,T,LE1901,1927-06-15T08:24:41.386,24.1,T,none,False,1927-06-15T08:24:17.300,-71.43114500963786,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20286.252,0,[],12166.704000000002,0,[],1062,0,[],False,2.037,1.012
solar-09344,solar,1927-06-29,T,SE1901,1927-06-29T06:23:27.110,24.1,P,P,True,1927-06-29T04:48:24.509,25.528042826038483,77.3130183829673,0.26951598304605884,0.161,5345.129583273004,5345.129583273004,,,1927-06-29T04:05:39.883,1927-06-29T05:34:45.012,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09484,lunar,1927-12-08,T,LE1901,1927-12-08T17:35:10.464,24.1,T,T,True,1927-12-08T17:34:46.400,36.40710110348685,,,,,,,,1927-12-08T14:53:54.440,1927-12-08T20:15:41.528,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19307.088,19307.088,"[[""1927-12-08T14:53:54.440"", ""1927-12-08T20:15:41.528""]]",12334.392,12334.392,"[[""1927-12-08T15:51:58.088"", ""1927-12-08T19:17:32.480""]]",4785.336,4785.336,"[[""1927-12-08T16:54:53.012"", ""1927-12-08T18:14:38.348""]]",True,2.339,1.351
solar-09345,solar,1927-12-24,P,SE1901,1927-12-24T03:59:41.194,24.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09346,solar,1928-05-19,T,SE1901,1928-05-19T13:24:19.584,24.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09485,lunar,1928-06-03,T,LE1901,1928-06-03T12:09:57.283,24.2,T,none,False,1928-06-03T12:09:33.112,-55.51136028575156,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21911.328,0,[],13378.176000000001,0,[],4516.415999999999,0,[],False,2.309,1.242
solar-09347,solar,1928-06-17,P,SE1901,1928-06-17T20:27:28.224,24.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09348,solar,1928-11-12,P,SE1901,1928-11-12T09:48:24.422,24.2,P,P,True,1928-11-12T09:29:47.908,40.520973764116576,182.04825558562973,0.3115342770921198,0.194,9442.256710668338,9442.256710668338,,,1928-11-12T08:11:56.894,1928-11-12T10:49:19.150,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09486,lunar,1928-11-27,T,LE1901,1928-11-27T09:01:46.704,24.2,T,none,False,1928-11-27T09:01:22.504,-37.21746631224988,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18524.808,0,[],11650.068000000001,0,[],3287.16,0,[],False,2.117,1.149
solar-09349,solar,1929-05-09,T,SE1901,1929-05-09T06:10:34.176,24.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09487,lunar,1929-05-23,N,LE1901,1929-05-23T12:37:44.803,24.1,N,none,False,1929-05-23T12:37:20.732,-48.75043156760437,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16420.68,0,[],,,,,,,False,0.937,-0.129
solar-09350,solar,1929-11-01,A,SE1901,1929-11-01T12:05:09.830,24.1,P,P,True,1929-11-01T12:36:43.139,24.51934971024767,232.8782571275584,0.09849881860590919,0.036,4908.654666624899,4908.654666624899,,,1929-11-01T11:54:41.684,1929-11-01T13:16:30.339,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09488,lunar,1929-11-17,N,LE1901,1929-11-17T00:03:12.931,24.1,N,N,True,1929-11-17T00:02:48.824,51.610018244391966,,,,,,,,1929-11-16T22:05:23.156,1929-11-17T02:00:21.944,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14098.787999999999,14098.787999999999,"[[""1929-11-16T22:05:23.156"", ""1929-11-17T02:00:21.944""]]",,,,,,,True,0.846,-0.147
lunar-09489,lunar,1930-04-13,P,LE1901,1930-04-13T05:58:53.645,24.1,P,none,False,1930-04-13T05:58:29.588,-33.960238521984834,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16038.288000000002,0,[],4401.756,0,[],,,,False,1.107,0.106
solar-09351,solar,1930-04-28,H,SE1901,1930-04-28T19:03:34.042,24.1,P,none,False,,,,,,5459.2298598833595,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09490,lunar,1930-10-07,P,LE1901,1930-10-07T19:07:09.782,24.1,P,P,True,1930-10-07T19:06:45.704,46.48182325307029,,,,,,,,1930-10-07T16:43:27.392,1930-10-07T21:30:04.988,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,17197.596,17197.596,"[[""1930-10-07T16:43:27.392"", ""1930-10-07T21:30:04.988""]]",2297.88,2297.88,"[[""1930-10-07T18:47:41.840"", ""1930-10-07T19:25:59.720""]]",,,,True,1.091,0.025
solar-09352,solar,1930-10-21,T,SE1901,1930-10-21T21:43:53.472,24.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09491,lunar,1931-04-02,T,LE1901,1931-04-02T20:07:54.998,24,T,T,True,1931-04-02T20:07:31.020,46.386331524517374,,,,,,,,1931-04-02T17:28:33.792,1931-04-02T22:46:29.544,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19075.752,19075.752,"[[""1931-04-02T17:28:33.792"", ""1931-04-02T22:46:29.544""]]",12470.148000000001,12470.148000000001,"[[""1931-04-02T18:23:35.280"", ""1931-04-02T21:51:25.428""]]",5376.0599999999995,5376.0599999999995,"[[""1931-04-02T19:22:42.648"", ""1931-04-02T20:52:18.708""]]",True,2.464,1.502
